tmdb_id,title,release_date,revenue,popularity,vote_average,genre_ids,is_lgbt
943134,The Animal Kingdom,2023-10-04,9138503,2.8945,6.967,"[12, 18, 878]",0
897087,Freelance,2023-10-05,9112817,9.2924,6.383,"[28, 35]",0
1064215,Rafadan Tayfa: Galaktik Tayfa,2023-01-05,9000000,0.1093,4.5,"[16, 878, 12, 10751]",0
1034055,The Jungle Bunch: Operation Meltdown,2023-08-16,8870834,1.4679,7.2,"[16, 12, 35, 10751]",0
779816,White Bird,2023-10-25,8799528,3.5722,7.84,"[18, 10752]",0
967874,Father & Soldier,2023-01-04,8598322,0.9136,5.994,"[10752, 18, 36]",0
1100271,Manifesto,2023-03-24,8430000,0.3703,5.0,"[36, 18]",0
664412,The Best is Yet to Come,2023-03-24,8330000,0.4578,6.1,[18],0
1163258,12th Fail,2023-08-11,8300000,2.793,7.933,[18],0
1113105,Bihe Pass,2023-04-14,8300000,1.2216,0.0,[18],0
1094448,Pretty Cure All Stars F,2023-09-15,8280000,1.4082,8.4,"[16, 28, 12, 35, 10751, 14]",0
1077310,Behind the Blue Eyes,2023-02-14,8180000,0.6978,9.0,"[10749, 35]",0
923579,Cats in the Museum,2023-03-23,8093685,1.0314,6.6,"[16, 35, 10751, 14]",0
1185296,Jay Walker: Immature,2023-07-05,8000000,0.0387,0.0,[35],0
859235,Coup de Chance,2023-09-15,7837847,1.0978,6.165,[18],0
1094463,Nobody But You,2023-04-01,7800000,1.3336,4.667,[10749],0
1092329,Journey to Bethlehem,2023-11-09,7778330,1.4961,7.716,"[10751, 18]",0
980078,Winnie the Pooh: Blood and Honey,2023-01-26,7717044,1.8786,4.978,"[27, 53]",0
970348,The Old Oak,2023-09-29,7702015,1.2805,7.2,[18],0
1157577,Night Courier,2023-12-14,7648882,0.8635,6.6,"[18, 53, 35, 80]",0
862557,The Hill,2023-08-18,7600000,3.6275,7.657,"[36, 18]",0
962309,Second Tour,2023-10-25,7466699,0.7832,6.246,[35],0
1061855,Richard the Stork and the Mystery of the Great Jewel,2023-03-23,7212439,1.7926,7.2,"[16, 12, 35, 10751]",0
1016346,MR-9: Do or Die,2023-08-25,7100000,1.7214,6.52,"[28, 18, 53]",0
899524,Golda,2023-08-23,7039677,2.0465,6.333,"[18, 36, 10752]",0
965791,A Difficult Year,2023-10-18,7004555,1.0078,5.933,[35],0
1137064,Mortal World 2,2023-12-01,7000000,0.2615,6.125,"[35, 28, 80]",0
455476,Knights of the Zodiac,2023-04-27,7000000,5.4156,6.3,"[14, 28, 878]",0
1072176,Malbatt: Misi Bakara,2023-08-24,6866680,2.4285,6.6,"[28, 36, 18, 10752]",0
1016121,Beautiful Disaster,2023-04-04,6850036,2.9374,6.6,"[10749, 18, 35]",0
830721,The Miracle Club,2023-07-14,6800000,1.7257,6.313,"[35, 18]",0
1056133,City Hunter the Movie: Angel Dust,2023-09-08,6774090,1.3872,6.26,"[16, 35, 28, 18]",0
845783,Baghead,2023-12-28,6691851,3.131,6.512,[27],0
925263,A Brighter Tomorrow,2023-04-20,6551542,1.0932,7.0,[35],0
965489,Kushi,2023-08-31,6400000,0.7236,5.143,"[10749, 35, 18]",0
844417,Marlowe,2023-02-15,6262663,2.7088,5.724,[80],0
823598,The Goldfinger,2023-12-30,6136329,2.4032,6.069,"[80, 18]",0
795087,Kubi,2023-11-23,6129032,1.0847,7.0,"[36, 28, 18, 35, 53]",0
1184606,Atatürk 1881 - 1919,2023-11-03,6000000,0.7095,7.4,"[36, 18, 10752]",0
964960,The Taste of Things,2023-11-08,5970753,2.5756,7.092,"[10749, 18]",0
1058063,Hell Torture,2023-12-14,5510590,0.5962,6.229,"[27, 53]",0
1119854,GG Bond:Racing,2023-04-29,5480000,0.085,10.0,[16],0
913673,Nefarious,2023-04-14,5400000,5.6876,6.732,"[27, 18]",0
955659,Me contro Te: Il film - Missione giungla,2023-01-19,5280000,0.4952,7.8,"[10751, 14]",0
846519,Faces in the Crowd,2023-04-14,5240000,0.339,5.0,"[18, 28, 9648]",0
949698,Flashover,2023-04-28,5220000,0.8513,7.4,"[18, 28]",0
989672,Just the Two of Us,2023-05-24,5099005,0.9256,6.952,"[53, 18, 10749]",0
667216,Infinity Pool,2023-01-27,5078400,3.8687,6.065,"[27, 878, 53]",0
890215,You Hurt My Feelings,2023-05-26,5000000,1.2156,6.3,"[18, 35, 10749]",0
1088563,Lassie: A New Adventure,2023-07-27,4937930,2.2583,6.6,"[12, 10751]",0
837335,La Chimera,2023-10-12,4933288,2.6005,7.297,"[18, 14, 35]",0
1153886,DD Returns,2023-07-28,4900000,0.2805,5.9,"[35, 27]",0
939338,Epic Tails,2023-01-25,4834952,3.5736,6.8,"[16, 12, 14, 10751, 35]",0
1024773,It Lives Inside,2023-09-06,4800000,2.386,5.7,"[27, 9648]",0
1100763,The Night My Dad Saved Christmas,2023-12-01,4753953,0.579,5.8,"[35, 10751]",0
1057856,Sister Sister 2,2023-10-12,4749333,0.7123,6.967,"[53, 18]",0
956964,Consent,2023-10-11,4710394,1.4138,6.822,"[36, 18]",0
1082058,Suzzanna: Kliwon Friday Night,2023-08-03,4702240,0.5399,6.2,"[18, 27, 14, 53]",0
1147386,ONEMANSHOW: The Movie,2023-08-17,4681464,0.1533,4.9,"[35, 28, 80]",0
838240,Robot Dreams,2023-12-06,4656348,6.8812,7.977,"[16, 18, 35, 878]",1
1122517,Life's A Beach,2023-12-28,4545922,0.2274,5.1,[35],0
1052865,A Thousand Days,2023-04-19,4512749,0.5234,6.9,"[27, 9648, 53]",0
855117,King of Kotha,2023-08-24,4500000,1.1086,5.879,"[28, 18, 80]",0
753336,Origin,2023-12-08,4474931,4.2728,6.457,[18],0
986054,Theater Camp,2023-07-13,4400000,1.5602,6.512,[35],0
972230,Maybe I Do,2023-01-27,4393504,3.1951,5.4,"[35, 10749, 18]",0
816844,Nurnberg,2023-03-02,4354380,0.3578,5.357,"[18, 36]",0
890203,The Book of Wonders,2023-03-15,4324164,0.5831,6.578,[18],0
839369,May December,2023-11-16,4232370,5.5078,6.572,[18],0
812635,Chevalier,2023-04-20,4200000,1.5191,6.351,"[10402, 18, 36]",0
1121956,Green Border,2023-09-22,4175869,0.7751,7.4,[18],0
868985,¡Que viva México!,2023-03-23,4155903,0.8558,7.346,"[18, 35]",0
801112,Kidnapped,2023-05-25,4123091,1.5212,7.3,"[18, 36]",0
944401,Dogman,2023-09-27,4082217,8.3052,7.86,"[28, 18, 80]",0
1005685,Les Vengeances de Maître Poutifard,2023-06-28,4074922,1.0673,5.161,"[35, 10751]",0
1099580,The Last Wife,2023-11-03,4000000,0.3394,7.0,"[18, 10749]",0
925714,La Syndicaliste,2023-03-01,3900000,2.4024,6.703,"[53, 18, 9648]",0
809787,Mafia Mamma,2023-04-13,3900000,5.8798,6.082,"[35, 80, 28]",0
1027410,Kutsal Damacana 4,2023-01-20,3890946,0.7063,4.375,"[35, 27, 14]",0
636173,Dream,2023-04-26,3890008,1.7465,6.909,"[35, 18]",0
1147777,Hostel Hudugaru Bekagiddare,2023-07-21,3800000,0.2388,7.0,[35],0
1118824,Mallari,2023-12-25,3800000,3.9005,7.111,"[27, 9648, 53]",0
1032048,Priyotoma,2023-06-29,3800000,0.1834,6.0,"[28, 18, 10749]",0
978870,Last Night of Amore,2023-03-09,3800000,1.0119,7.1,"[53, 80]",0
878361,Big George Foreman,2023-04-27,3800000,4.7687,7.6,"[36, 18]",0
958335,Two Tickets to Greece,2023-01-11,3657542,0.675,5.952,"[35, 18]",0
1008903,Left Behind: Rise of the Antichrist,2023-01-26,3649422,1.283,4.9,"[878, 28, 53, 14]",0
983044,The Arctic Convoy,2023-12-25,3637940,5.8535,6.893,"[10752, 18]",0
1083160,The Journey: A Music Special from Andrea Bocelli,2023-04-02,3597587,0.152,0.0,"[10402, 99]",0
888003,The Book of Solutions,2023-06-07,3557686,0.8871,5.948,"[35, 18]",0
1110358,Yannick,2023-08-02,3500000,3.5279,7.1,"[35, 18, 53]",0
1175535,I Believe in Santa,2023-11-10,3485565,0.1858,5.25,[35],0
934506,A Real Job,2023-09-13,3452861,0.8843,6.309,"[35, 18]",0
855263,A Thousand and One,2023-03-31,3395595,1.6917,6.635,"[18, 80]",0
970948,What Happens Later,2023-11-02,3370345,1.2541,4.788,"[10749, 35]",0
1149137,"Lampo, the Travelling Dog",2023-08-25,3296846,1.0716,6.133,"[10751, 12]",0
1043912,The In-Laws 2,2023-09-15,3242171,0.6439,6.46,[35],0
1154359,Christmas on Cobbler Street,2023-11-10,3200000,0.5748,6.9,[10751],0
1168104,Sapta Sagaradaache Ello – Side A,2023-09-01,3157896,0.5125,8.1,"[10749, 18]",0
605886,To Catch a Killer,2023-04-06,3138750,3.698,6.864,"[53, 80, 18]",0
1022789,Inside Out 2,2024-06-11,1698863816,20.1182,7.547,"[16, 12, 35, 10751]",0
533535,Deadpool & Wolverine,2024-07-24,1338073645,25.8027,7.6,"[28, 35, 878]",0
1241982,Moana 2,2024-11-21,1059242164,20.9547,7.0,"[16, 12, 10751, 35, 14]",0
519182,Despicable Me 4,2024-06-20,969597394,19.7514,6.993,"[10751, 35, 16, 878, 28]",0
402431,Wicked,2024-10-16,758737211,20.4171,6.922,"[18, 10749, 14]",0
762509,Mufasa: The Lion King,2024-12-18,722631756,16.0295,7.317,"[12, 10751, 16]",0
693134,Dune: Part Two,2024-02-27,714844358,24.8085,8.1,"[878, 12]",0
823464,Godzilla x Kong: The New Empire,2024-03-27,571750016,16.2204,7.054,"[28, 12, 878]",0
1011985,Kung Fu Panda 4,2024-03-02,548040835,13.0724,7.005,"[16, 10751, 28, 35, 12, 14]",0
939243,Sonic the Hedgehog 3,2024-12-19,492162604,20.3653,7.627,"[28, 878, 35, 10751]",0
912649,Venom: The Last Dance,2024-10-22,478937618,19.4835,6.7,"[28, 878, 12]",0
558449,Gladiator II,2024-11-13,462180717,18.9505,6.634,"[28, 12, 18]",0
917496,Beetlejuice Beetlejuice,2024-09-04,452000435,8.4481,6.947,"[35, 14, 27]",0
1229349,Yolo,2024-02-10,433606094,1.688,6.7,"[18, 35, 28]",0
1228891,Pegasus 2,2024-02-10,422878491,1.9732,7.1,"[18, 35, 12]",0
1299537,Successor,2024-07-13,422307398,2.0534,7.0,[35],0
573435,Bad Boys: Ride or Die,2024-06-05,404547819,16.6295,7.338,"[28, 35, 80, 53, 12]",0
653346,Kingdom of the Planet of the Apes,2024-05-08,397378150,13.9181,7.055,"[878, 12, 28]",0
495278,Limonov: The Ballad,2024-09-05,377523000,0.8247,6.3,"[36, 18]",0
718821,Twisters,2024-07-10,372262265,8.468,6.786,"[28, 53]",0
1079091,It Ends with Us,2024-08-07,350993761,5.5129,6.955,"[18, 10749]",0
945961,Alien: Romulus,2024-08-13,350865342,16.812,7.17,"[27, 878]",0
1147596,Article 20,2024-02-10,337554287,0.8634,6.904,"[18, 35]",0
1184918,The Wild Robot,2024-09-12,331982078,16.5179,8.313,"[16, 878, 10751, 12, 18]",0
1163194,Lost Ladies,2024-03-01,330000000,0.9236,7.8,"[35, 18, 10749]",0
1228564,Boonie Bears: Time Twist,2024-02-10,275815986,1.4853,7.8,"[16, 35, 878, 10751]",0
762441,A Quiet Place: Day One,2024-06-26,261907653,11.2993,6.666,"[27, 878, 53]",0
748783,The Garfield Movie,2024-04-30,254907482,10.9177,7.014,"[10751, 35, 12, 16]",0
857598,Pushpa 2 - The Rule,2024-12-04,219000000,2.3746,6.3,"[28, 18, 53, 80]",0
889737,Joker: Folie à Deux,2024-10-01,207500287,10.545,5.399,"[18, 80, 53]",0
967847,Ghostbusters: Frozen Empire,2024-03-20,201967521,7.5089,6.461,"[14, 12, 35]",0
1462164,Jigsaw Prank Gone Wrong,2024-12-30,200000000,0.0381,0.0,[35],0
1300945,A Place Called Silence,2024-07-03,192856689,1.1673,6.78,"[80, 9648, 53]",0
639720,IF,2024-05-08,190309707,9.3167,6.988,"[35, 14, 10751]",0
845781,Red One,2024-10-31,185700759,14.1449,7.002,"[28, 35, 14]",0
426063,Nosferatu,2024-12-25,181764515,13.6435,6.703,"[27, 14]",0
746036,The Fall Guy,2024-04-24,181073291,13.0947,6.967,"[28, 35, 10749]",0
802219,Bob Marley: One Love,2024-02-14,180828556,2.6897,6.608,"[10402, 36, 18]",0
786892,Furiosa: A Mad Max Saga,2024-05-22,174287546,13.8395,7.454,"[28, 878, 12]",0
516729,Paddington in Peru,2024-11-08,171458837,10.4412,6.847,"[10751, 35, 12]",0
1298727,The Volunteers: The Battle of Life and Death,2024-09-30,165558372,2.9221,6.1,"[18, 10752, 36]",0
866398,The Beekeeper,2024-01-08,152720535,15.3898,7.256,"[28, 80, 53]",0
801688,Kalki 2898-AD,2024-06-26,141000000,3.3698,6.43,"[18, 28, 14, 878]",0
1100782,Smile 2,2024-10-16,138128854,8.7009,6.589,"[27, 9648]",1
661539,A Complete Unknown,2024-12-25,138003641,7.6362,7.1,"[18, 10402]",0
698687,Transformers One,2024-09-11,129408392,9.8092,8.0,"[16, 878, 12, 10751]",0
1128650,The Prosecutor,2024-12-08,128093757,9.59,6.903,"[28, 18, 80, 53]",0
1226578,Longlegs,2024-07-10,127961936,8.9927,6.536,"[80, 27, 9648]",0
929590,Civil War,2024-04-10,126542249,10.076,6.844,"[10752, 28, 18]",0
974576,Conclave,2024-10-25,115657988,9.7584,7.2,"[18, 53]",0
1278101,Big World,2024-12-27,109500000,6.379,7.859,"[18, 10751]",0
1209217,Detective Conan: The Million-Dollar Pentagram,2024-04-12,108136957,3.9089,6.8,"[16, 80, 9648, 28]",0
673593,Mean Girls,2024-01-10,104970953,8.2797,5.907,[35],0
634492,Madame Web,2024-02-14,100498764,11.393,5.304,"[28, 14]",0
1012201,HAIKYU!! The Dumpster Battle,2024-02-16,100255784,4.5393,7.7,"[16, 35]",0
838209,Exhuma,2024-02-22,97974828,6.0908,7.522,"[9648, 27, 53]",0
1260951,Her Story,2024-11-09,97375772,1.0627,7.6,"[18, 10749]",0
848538,Argylle,2024-01-31,96221061,6.2367,6.01,"[28, 12, 35]",0
923667,Twilight of the Warriors: Walled In,2024-05-01,95399186,4.8289,7.008,"[28, 80, 53]",0
937287,Challengers,2024-04-18,94182533,8.0344,6.923,"[18, 10749]",0
1034541,Terrifier 3,2024-10-09,90322103,9.1588,6.798,"[27, 53]",1
1214314,One More Shot,2024-01-09,87850934,2.092,6.5,"[28, 53]",0
1152014,A Little Something Extra,2024-04-18,84058132,1.6455,7.129,"[35, 10751]",0
1017163,The Roundup: Punishment,2024-04-24,83703350,6.5398,7.149,"[28, 80, 53, 35]",0
1032823,Trap,2024-07-31,83677281,9.0131,6.244,"[80, 27, 53]",0
1114513,Speak No Evil,2024-09-11,76756109,8.2488,7.165,"[27, 53]",0
933260,The Substance,2024-09-07,76506196,21.3053,7.136,"[27, 878, 53]",0
1084736,The Count of Monte Cristo,2024-06-28,75360860,10.3736,7.923,"[12, 28, 18]",0
1103621,How to Make Millions Before Grandma Dies,2024-04-04,73800000,3.2911,8.102,[18],0
881544,Formed Police Unit,2024-05-01,71896273,0.8725,6.4,"[18, 28, 10752]",0
1241905,Moments We Shared,2024-06-22,71154383,1.1701,5.2,"[18, 10749, 10751]",0
1301470,Go For Broke,2024-08-16,65388937,1.0034,5.917,"[28, 80]",0
1272440,Tiger Wolf Rabbit,2024-10-01,64480996,0.9697,6.7,"[18, 80]",0
539972,Kraven the Hunter,2024-12-11,62076533,14.5217,6.4,"[28, 12, 53]",0
1273472,Honey Money Phony,2024-12-20,61098500,0.9125,5.706,"[35, 10749]",0
1097549,Babygirl,2024-12-25,60934894,11.3292,5.71,"[10749, 53]",0
1289601,Life After Fighting,2024-06-07,59530099,4.0499,7.28,"[28, 18, 53]",0
1207123,White Snake: Afloat,2024-07-30,59307515,2.5794,7.8,"[16, 10749, 35, 14]",0
1064213,Anora,2024-10-14,56286295,12.6763,7.061,"[18, 35, 10749]",0
1225862,The Last Frenzy,2024-05-01,55200000,0.6836,5.7,"[18, 35]",0
1072342,Night Swim,2024-01-03,54785387,4.7106,5.511,"[27, 9648]",0
811941,Devara: Part 1,2024-09-26,54216867,5.5869,6.91,"[28, 18]",0
1241320,Kingdom: Return of the Great General,2024-07-12,54114815,3.1822,6.8,"[28, 12]",0
437342,The First Omen,2024-04-03,53992802,4.8983,6.83,[27],0
995926,"I, the Executioner",2024-09-13,53453611,3.5232,6.883,"[28, 80, 35]",0
1138194,Heretic,2024-10-31,51913394,11.7393,6.977,"[53, 27]",0
1033462,Bureau 749,2024-10-01,51706251,32.1895,6.201,"[28, 12, 878]",0
1086747,The Watchers,2024-06-06,51147812,4.5798,6.356,"[14, 27, 9648]",0
998846,Back to Black,2024-04-11,51001975,4.0305,6.661,"[10402, 36, 18]",0
549509,The Brutalist,2024-12-20,50145227,7.1294,6.964,[18],0
719221,Tarot,2024-05-01,49256239,4.6591,6.384,[27],0
1010600,The Strangers: Chapter 1,2024-05-15,48166448,5.2246,5.627,"[27, 53]",0
1129608,The Greatest of All Time,2024-09-05,47700000,0.6207,4.662,"[28, 18, 53]",0
1241486,Decoded,2024-07-25,47219400,1.0713,5.909,"[18, 36, 53]",0
840705,Blink Twice,2024-08-21,46393906,10.2869,6.676,"[9648, 53]",0
980599,Bhool Bhulaiyaa 3,2024-11-01,45700000,0.6378,5.405,"[27, 35]",0
1004096,Son of a Rich 2,2024-01-01,44459991,0.7428,6.4,[35],0
1014214,Singham Again,2024-11-01,43800000,2.2124,4.889,"[28, 18, 53, 80]",0
1125311,Imaginary,2024-03-06,43787034,3.4331,5.927,"[27, 9648]",0
784651,Fighter,2024-01-24,43160558,2.4354,6.176,"[28, 18]",0
1111873,Abigail,2024-04-16,43015969,7.8484,6.689,"[27, 53]",0
956842,Fly Me to the Moon,2024-07-10,42260534,3.933,6.799,"[10749, 35]",0
1160956,Panda Plan,2024-10-01,42238170,8.1586,6.768,"[28, 35]",0
949709,High Forces,2024-09-29,41923655,9.0303,6.129,"[28, 80]",0
618588,Arthur the King,2024-02-22,40829138,3.2208,7.557,"[12, 18]",0
1186532,The Forge,2024-08-22,40392664,5.2983,8.218,"[18, 10751]",0
1206617,The Best Christmas Pageant Ever,2024-11-07,40262167,2.1528,6.9,"[35, 18, 10751]",0
927342,Amaran,2024-10-31,39200000,4.2963,7.396,"[28, 18, 12, 10752]",0
932086,Horizon: An American Saga - Chapter 1,2024-06-26,38735702,3.7322,6.8,"[37, 18]",0
1212009,Viva La Vida,2024-02-10,38053577,1.1078,7.4,"[18, 10749]",0
1100099,We Live in Time,2024-10-10,37182814,5.4199,7.251,"[10749, 18]",0
1276108,Last Mile,2024-08-23,37164152,1.4611,6.875,"[18, 53, 80, 9648]",0
1000837,I'm Still Here,2024-09-19,36361572,4.8733,7.9,"[18, 36]",0
1008409,The Bikeriders,2024-06-19,36110860,6.104,6.682,"[80, 18]",0
1146972,Mobile Suit Gundam SEED FREEDOM,2024-01-26,36038764,2.0334,6.9,"[16, 878, 28, 18]",0
959604,Beating Hearts,2024-10-16,36010728,4.2291,7.189,"[10749, 80, 18]",0
1305642,Cesium Fallout,2024-10-25,35493971,1.546,6.6,"[28, 53]",0
1041613,Immaculate,2024-03-20,35340015,6.5968,6.211,"[27, 9648, 53]",0
560016,Monkey Man,2024-04-03,35271631,5.7167,6.885,"[28, 53]",0
1179316,The Bremen Town Musicians,2024-01-01,34884591,0.5071,5.3,"[12, 10751, 10402]",0
1148677,Doraemon the Movie: Nobita's Earth Symphony,2024-03-01,33399912,4.34,6.7,"[16, 10751, 14, 10402, 12]",0
365177,Borderlands,2024-08-07,33017367,7.1521,5.594,"[28, 878, 35]",0
991197,Rob N Roll,2024-01-19,32972054,1.6227,6.025,"[28, 35, 80]",0
826510,Harold and the Purple Crayon,2024-07-31,32227855,4.4091,6.7,"[10751, 35, 12, 14]",0
1159311,My Hero Academia: You're Next,2024-08-02,32224616,6.4424,7.212,"[16, 28, 12, 878]",0
610251,Harbin,2024-12-24,31399844,1.7195,7.5,"[28, 53, 36, 10752]",0
965094,Pilot,2024-07-31,30937400,1.5871,7.5,[35],0
1188456,A Strange House,2024-03-15,30864331,0.972,6.2,"[53, 9648]",0
1228475,Finist. The First Warrior,2024-12-29,30831827,0.6108,6.6,"[12, 10751, 14]",0
1093966,Vettaiyan,2024-10-10,30745762,1.0012,6.286,"[28, 80, 18]",0
647245,Reagan,2024-08-29,30107173,6.9729,6.271,"[36, 18]",0
799583,The Ministry of Ungentlemanly Warfare,2024-04-18,29768915,7.5479,7.02,"[28, 35, 10752]",0
1119774,Chantal in Fairyland,2024-03-28,29671107,1.6971,5.651,"[35, 14]",0
1267574,Be My Friend,2024-05-20,28292355,0.8597,7.0,[35],0
586353,The Master and Margarita,2024-01-25,28013812,2.528,6.8,"[14, 18]",0
1292359,"Hello, Love, Again",2024-11-13,27638704,0.5295,6.188,"[10749, 18]",0
975773,Wicked Little Letters,2024-02-23,27219729,3.2033,6.932,"[35, 18, 9648]",0
1303162,Cells at Work!,2024-12-13,26253461,2.5237,7.8,"[12, 28, 35, 14]",0
1000866,The Marching Band,2024-11-27,26252618,1.8844,7.307,"[35, 18, 10402]",0
1181765,School of Magical Animals 3,2024-09-26,25000869,13.3148,6.188,"[10751, 14, 35]",0
1013850,A Real Pain,2024-11-01,24856027,4.4995,6.764,"[35, 18]",0
957452,The Crow,2024-08-21,24109036,9.0135,5.806,"[28, 14, 27]",0
832964,Lee,2024-09-12,23508220,6.1156,7.028,"[36, 18, 10752]",0
645985,Firefighters,2024-12-04,22810160,0.8601,7.2,[18],0
799766,Better Man,2024-12-06,22549151,3.2185,7.631,"[10402, 18]",0
1023922,MaXXXine,2024-07-04,22057161,4.6528,6.308,"[27, 53]",1
1255065,Crisis Negotiators,2024-05-24,21933279,1.5921,6.86,"[28, 80, 9648, 53]",0
814889,Never Let Go,2024-09-18,21760713,2.6008,6.1,[27],0
959098,Autumn and the Black Jaguar,2024-02-01,21719459,2.9028,6.663,"[12, 10751]",0
1333100,Attack on Titan: THE LAST ATTACK,2024-11-08,21525687,4.6802,8.8,"[16, 28, 12, 18]",0
1088514,The Room Next Door,2024-10-07,21519488,2.4669,6.761,[18],0
1221404,Crayon Shin-chan the Movie: Our Dinosaur Diary,2024-08-09,21478573,1.864,5.722,"[16, 12, 35, 10751]",0
1106739,Juror #2,2024-10-30,21418477,6.3926,6.881,"[18, 53]",0
1115009,Unsung Hero,2024-04-26,21220422,1.9671,7.058,"[18, 10402, 10751]",0
1205088,Ice 3,2024-02-14,20899688,0.4879,6.667,"[10749, 18]",0
1217690,Homestead,2024-12-19,20811864,8.0618,6.515,[18],0
1233324,The Unseen Sister,2024-10-26,20811078,0.4982,3.625,"[18, 9648]",0
868660,Guntur Kaaram,2024-01-11,20687449,1.0762,5.6,"[28, 18]",0
839033,The Lord of the Rings: The War of the Rohirrim,2024-12-05,20658572,7.9943,6.5,"[16, 14, 12, 28]",0
975056,Cabrini,2024-03-07,20592796,2.1167,7.782,"[36, 18]",0
974036,Ordinary Angels,2024-02-22,20571534,3.1768,7.669,[18],0
1352170,Sindacato,2024-05-04,20000000,0.0143,0.0,"[18, 80]",0
1175161,Agak Laen,2024-02-01,19601819,0.7787,7.107,"[35, 27]",0
1258626,Face Off 7: One Wish,2024-04-26,19353760,0.6336,7.3,"[10751, 18]",0
1171462,Golden Kamuy,2024-01-19,19077748,3.2764,6.909,"[28, 12, 35]",0
472221,The Goat Life,2024-03-28,19000000,2.3131,7.233,"[18, 12]",0
1315707,JUNG KOOK: I AM STILL,2024-09-18,18500823,0.6821,8.3,"[99, 10402]",0
989909,Customs Frontline,2024-06-28,18333795,1.2278,5.318,"[28, 18]",0
973912,Cocorico,2024-02-07,18259571,0.7409,5.5,[35],0
732698,Guest from the Future,2024-04-18,17757554,1.1282,7.4,"[878, 12, 10751]",0
823219,Flow,2024-08-29,17660107,15.5226,8.097,"[16, 12, 14, 10751]",0
1324509,Like A Rolling Stone,2024-09-06,17279237,0.685,8.0,"[18, 10751]",0
1182047,The Apprentice,2024-10-09,17271613,4.4722,6.867,"[36, 18]",0
1306434,Doctor X: The Movie Final,2024-12-06,17181947,1.2661,7.5,"[35, 18, 9648]",0
925293,Dwelling by the West Lake,2024-04-03,16833810,0.482,5.1,[18],0
1029955,Kinds of Kindness,2024-05-30,16398509,4.3313,6.498,"[18, 35]",0
974950,Emilia Pérez,2024-08-21,16302703,7.7866,6.478,"[18, 53]",0
567811,10 Lives,2024-04-18,16219846,3.9169,7.626,"[16, 35, 10751, 14]",0
1187058,Munjya,2024-06-07,16000000,1.6853,6.054,"[35, 27]",0
1242372,Escape from the 21st Century,2024-07-18,15848000,1.5919,6.83,"[878, 35, 28]",0
938614,Late Night with the Devil,2024-03-19,15469415,5.5213,7.104,[27],1
940139,Here,2024-10-30,15397270,4.7282,6.536,[18],0
1026999,Kleks Academy,2024-01-05,15348026,2.1888,6.0,"[14, 12, 10751]",0
870360,The Day the Earth Blew Up: A Looney Tunes Movie,2024-08-01,15076954,6.2317,7.6,"[10751, 35, 12, 16, 878]",0
1192417,Follow Bear to Adventure,2024-01-12,15054872,0.406,4.2,[35],0
1136418,Raayan,2024-07-26,15000000,0.8428,6.061,"[28, 18, 53]",0
1272676,G for Gap,2024-05-25,14755300,1.0066,6.868,"[18, 35, 10751]",0
1030076,Father There is Only One 4,2024-07-17,14668098,0.8461,7.08,"[10751, 35]",0
1147710,Hijack 1971,2024-06-21,14602614,5.2044,6.643,"[28, 53, 80]",0
736720,Handsome Guys,2024-06-26,14439610,0.9484,6.7,"[35, 27]",0
592831,Megalopolis,2024-09-25,14387154,5.9493,5.176,"[878, 18, 14]",0
1104844,BLUE LOCK THE MOVIE -EPISODE NAGI-,2024-04-19,14291561,4.6035,7.42,"[16, 28, 18]",0
1099413,The Rogue's Trial,2024-12-25,13600000,0.7221,6.7,"[35, 18]",0
921436,Escape,2024-07-03,13368094,2.4628,7.2,"[28, 18, 53]",0
